source_id,glds_prefix,mission,tissue,task_ids,api_url,api_status,api_response_sha256,n_files,checksum_manifest_count,checksum_manifest_files,checksum_manifest_urls,parsed_checksum_entries,checksum_algorithms,checksum_payload_matches,checksum_manifest_content_sha256,audit_status,freeze_ready,pending_reason
OSD-207,GLDS-207,spaceflight_vs_ground_control,,draft_multispecies_spaceflight,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-207/files/,ok,a36a566315fe4893128111085dba76f3b2c314e440220cd44a9250ce5e962068,534,1,GLDS-207_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,https://osdr.nasa.gov/geode-py/ws/studies/OSD-207/download?source=datamanager&file=GLDS-207_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,370,md5,366,11bd35e70581e7b310da4fb2599b3f90c6c79e2bbd4dc20d38ff11af03be1db2,checksum_manifest_parsed,false,"Checksum manifest entries were parsed, but payload files have not been downloaded and verified in this audit."
OSD-37,GLDS-37,spaceflight_vs_ground_control,,draft_multispecies_spaceflight,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-37/files/,ok,6326745d6d2a048717cc560253554f335b39e66ff8adf3ba7b4febad7fd31a9b,986,2,GLDS-37_rna-seq_raw_md5sum_GLbulkRNAseq.tsv;GLDS-37_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,https://osdr.nasa.gov/geode-py/ws/studies/OSD-37/download?source=datamanager&file=GLDS-37_rna-seq_raw_md5sum_GLbulkRNAseq.tsv;https://osdr.nasa.gov/geode-py/ws/studies/OSD-37/download?source=datamanager&file=GLDS-37_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,927,md5,926,05406dfdd5808f8f7962a9d7e168664542b402dd1bc4f020f8e25faf6823fd3b;1078a1ff2a6540f319106112e3d908a25a4f5f9c64f603e14b151cf63f150d1f,checksum_manifest_parsed,false,"Checksum manifest entries were parsed, but payload files have not been downloaded and verified in this audit."
OSD-120,GLDS-120,spaceflight_vs_ground_control_by_light_condition,,draft_multispecies_spaceflight,https://visualization.osdr.nasa.gov/biodata/api/v2/dataset/OSD-120/files/,ok,5850e14320b885063e08377dc1d955e156c434f849a12ff8fda175dc44a90ce2,851,1,GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,https://osdr.nasa.gov/geode-py/ws/studies/OSD-120/download?source=datamanager&file=GLDS-120_rna_seq_processed_md5sum_GLbulkRNAseq.tsv,533,md5,532,2035d1a07e862f16044678ace3c0e4747c4d3b0734872cacac29e3dfd86b9523,checksum_manifest_parsed,false,"Checksum manifest entries were parsed, but payload files have not been downloaded and verified in this audit."
