"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"HALLMARK_ADIPOGENESIS",0.0697115384615385,0.12448489010989,0.266350657088526,0.259861882442312,1.22460124735683,200,"hallmark","Hspb8; Slc5a6; Adipor2; Aldoa; Ghitm; Ech1; Slc27a1; Acaa2; Acadl; Cd151; Agpat3; Chuk; Ppm1b; Sod1; Idh3g; Tob1; Cox8a; Pim3; Uqcr10; Hibch; Cox7b; Ak2; Itga7; Lep; Dram2; Apoe; Mrpl15; Retsat; Mgst3; Fzd4; Bcl2l13; Cmbl; Nabp1; Ndufs3; Grpel1; Ddt; Ifngr1; Coq5; Nmt1; Ndufa5; Uqcrq; Atp5o; Araf; Cavin2; Sowahc; Aco2; Immt; Etfb; Chchd10; Acox1; Ptcd3; Ndufb7; Uqcr11; Riok3; Crat; Pex14; Gpx4; Coq3; Dnajb9; Acadm; Jagn1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_ALLOGRAFT_REJECTION",0.00318619276615455,0.0113369678034447,0.431707695803346,-0.325201950583718,-1.454346411052,196,"hallmark","Timp1; Bcat1; Thy1; Tlr6; Fcgr2b; Ccl7; Ccr2; Cxcr3; Cxcl9; Elane; C2; Stab1; Lif; H2-Q10; Cd47; Ly86; Il13; Itgb2; Cd74; Csf1; Prkcb; Pf4; Il18rap; Il12b; Ctss; Ccnd2; Il2; Lyn; Igsf6; Icam1; Il18; Cd86; Brca1; Il27ra; Fas; Ptprc; H2-DMb1; Mtif2; Il1b; H2-Aa; Stat1; Cd40; Fyb; Ccl2; Ccr1; Ly75; F2r; Cd28; Fgr; Il7; Bcl3; Elf4; Il2ra; Nck1; Tlr2; Gcnt1; Cfp; Il12rb1; Psmb10; H2-DMa; Ncf4; Itgal; Ifnar2; Stat4; Trat1; Galnt1; Srgn; Ccl11; Flna; St8sia4; Il16; Hcls1; Inhba","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_ANDROGEN_RESPONSE",0.540603248259861,0.614321873022569,0.0828962134571565,0.223597642545534,0.960349031994766,102,"hallmark","Pdlim5; Akt1; Rrp12; Srf; Adrm1; B4galt1; Gsr; Tpd52; Camkk2; Pias1; Ndrg1; Fkbp5; Krt19; Vapa; Myl12a; Ank; Arid5b; Tmprss2; Tmem50a; Nkx3-1; Sms; Pmepa1; Zmiz1; Slc38a2; Actn1; Srp19; Dnajb9; Inpp4b; Tnfaip8; Map7; Bmpr1b","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_ANGIOGENESIS",2.98555338518434e-05,0.000248796115432028,0.575610261071129,-0.636620387481261,-2.11371477472726,36,"hallmark","Col3a1; Lum; Col5a2; Timp1; Fstl1; Vcan; Postn; Apoh; Prg2; Stc1; Pf4; S100a4; Ccnd2; Msx1; Cxcl5; Lrpap1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_APICAL_JUNCTION",0.0333255778315907,0.0666511556631814,0.321775918075361,-0.29956936905909,-1.33970394291784,195,"hallmark","Cercam; Bmp1; Cd276; Adra1b; Fbn1; Negr1; Thy1; Cd34; Col16a1; Nlgn2; Vcan; Adam23; Tro; Mmp2; Parva; Nrxn2; Cdh11; Adamts5; Cdh4; Cd209b; Slit2; Sgce; Nf1; Nfasc","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_APICAL_SURFACE",0.48747591522158,0.566832459559977,0.0785029047348687,-0.280792798264147,-0.97841873234335,44,"hallmark","Srpx; Thy1; Ntng1; Sulf2; Pcsk9; Ncoa6; Mdga1; Lyn; Brca1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_APOPTOSIS",0.169520547945205,0.256849315068493,0.138022242496643,-0.265133286698337,-1.15361559802849,159,"hallmark","Lum; Timp1; Bgn; Ppt1; Dap; Dcn; Casp1; Timp2; Hgf; Cdc25b; Mmp2; Casp3; Fez1; Casp6; Ccnd1; Ccna1; Plcb2; Plat; Pdgfrb; Ccnd2; Dap3; Il18; Top2a; Brca1; Casp2; Bcap31; Sptan1; Cd44; Fas","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_BILE_ACID_METABOLISM",0.925795053003534,0.941463414634146,0.0435378240914002,-0.183037742838824,-0.751102005716571,104,"hallmark","Aldh1a7; Pex1; Idh1; Dio2; Abca9; Slc35b2; Aldh9a1; Pex11g; Efhc1; Gc; Apoa1; Gnmt","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.113513513513514,0.18308631211857,0.176694268938498,-0.328790897302178,-1.26525561783863,73,"hallmark","Gpx8; Gusb; Sema3b; Fasn; Niban1; Scd1; Acss2","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"HALLMARK_COAGULATION",8.76461522835431e-08,8.76461522835431e-07,0.704975715167238,-0.504112016573191,-2.12884839523742,123,"hallmark","Fn1; Mmp3; Sparc; Ctsh; Bmp1; Arf4; Cpq; Timp1; Htra1; Fbn1; Klk8; Ctsk; Itgb3; Tfpi2; Mmp14; Cfb; C1s1; Gda; Mmp2; Serping1; F2rl2; C3; C2; Tmprss6; Serpina1b; Apoa1; Cfd; Pf4; Lrp1; Plat; F10; Pros1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
