"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING",0.53384912959381,0.58389748549323,0.0739901439101341,0.332687082981816,0.946069166068453,16,"mitocarta","Abcb10; Alas1; Fdx2; Slc25a38; Abcb7","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING",0.0888429752066116,0.148071625344353,0.216542836735348,0.438593312547662,1.36760535693862,23,"mitocarta","Nme6; Hint1; Dhodh; Ak2; Fhit; Tk2; Nudt9; Nudt2; Sucla2; Suclg1; Nme4; Nt5m","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM",0.0362806067459539,0.0907015168648846,0.321775918075361,-0.539452465148303,-1.58994911111599,21,"mitocarta","Aldh1l2; Aldh1l1; Mthfd2; Aldh7a1; Mthfs","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES",0.0550847457627119,0.109509442395798,0.282013350011725,0.445718882591352,1.45137236704898,28,"mitocarta","Fastkd1; Rpusd3; Supv3l1; Mrps7; Ddx28; Grsf1; Rpusd4; Ptcd2; Pus1; Mrm1; Hsd17b10; Fastkd5","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY",0.222222222222222,0.299145299145299,0.128788713061714,0.418941794609861,1.20981593591722,17,"mitocarta","Fastkd1; Supv3l1; Grsf1; Rnaseh1; Fastkd5; Pde12; Slirp; Endog; Lrpprc","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS",0.014695195656288,0.0514331847970081,0.380730400722792,0.60287104719458,1.7409649970071,17,"mitocarta","Nsun4; Rcc1l; Ngrn; Mrm3; Rpusd3; Mettl17; Rpusd4; Mrm1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS",0.239669421487603,0.310682583409856,0.126253987849115,0.391612634008175,1.19394223941798,21,"mitocarta","Osgepl1; Yrdc; Nsun3; Cdk5rap1; Rpusd4; Pus1; Hsd17b10; Mto1; Nsun2","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME",1.67334902887965e-08,2.92836080053939e-07,0.73376198835648,0.55677923546085,2.2917830574091,83,"mitocarta","Mrpl38; Mrpl30; Mrps24; Mrpl33; Mrpl4; Mrpl23; Mrps18a; Mrps16; Mrpl35; Mrpl51; Mrpl53; Mrpl42; Mrpl14; Mrps23; Mrps21; Mrps35; Mrpl11; Mrpl17; Mrps5; Mrpl15; Mrps36; Mrpl44; Mrpl54; Mrpl55; Mrpl37; Mrps34; Mrps7; Mrps28; Mrpl48; Mrpl57; Mrpl2; Mrpl24; Ptcd3; Mrps14; Gadd45gip1; Mrpl36; Mrps26; Mrps18b; Mrps27; Mrpl1; Mrpl9; Mrpl19; Aurkaip1; Mrpl16; Mrpl40; Mrpl32; Mrps18c; Mrpl46; Mrps30","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY",0.00561726907654281,0.0309236255608196,0.407017918923954,0.56139941961438,1.75249754682435,24,"mitocarta","Nsun4; Ngrn; Malsu1; Mrm3; Mtg2; Mettl17; Mtg1; Ddx28; Grsf1; Ptcd3; Ybey","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES",0.020901098431357,0.0609615370914579,0.352487857583619,0.509408508894058,1.56672481645859,22,"mitocarta","Gatc; Mars2; Kars; Gatb; Ears2; Iars2; Pars2; Aars2; Fars2; Yars2","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
