"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",9.61507611700198e-05,0.000816541848705399,0.538434096309916,0.449943875184103,1.82985638099337,86,"reactome","Psmd2; Abcb10; Psmd6; Derl3; Psmc3; Adrm1; Psmb3; Psmb7; Psmb6; Psmd1; Psma7; Psmd3; Psmc2; Psmd8; Kcnj11; Psma4; Psmb4; Psmd12; Abca7; Psmd7; Psmb2; Abcg5; Psmc5; Psma5; Psma3; Psmb1; Psma6; Psmc4; Abcb7; Psmd11; Sem1; Uba52; Psma2; Vcp; Abcb4; Abcg1; Abcc9; Psmc1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.978764478764479,1,0.0450442767152794,-0.199222028730638,-0.553871567012476,17,"reactome","Abca9; Apoa1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ABC_TRANSPORTER_DISORDERS",5.80132365227009e-06,6.6715222001106e-05,0.610526878385931,0.534396109114732,2.05141898458721,64,"reactome","Psmd2; Psmd6; Derl3; Psmc3; Adrm1; Psmb3; Psmb7; Psmb6; Psmd1; Abcc8; Psma7; Psmd3; Psmc2; Psmd8; Kcnj11; Psma4; Psmb4; Psmd12; Psmd7; Psmb2; Abcg5; Psmc5; Psma5; Psma3; Psmb1; Psma6; Psmc4; Psmd11; Sem1; Uba52; Psma2; Vcp; Abcb4; Abcc9; Psmc1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.47047619047619,0.722752396133066,0.0797705918628453,-0.335635929462674,-0.981710394955876,20,"reactome","Anapc4; Cdc16; Skp2; Anapc7; Rb1; Fzr1; Ube2s; Anapc10; Ube2e1; Ube2c","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS",0.345559845559846,0.620945360893408,0.0978773277424561,-0.39552412850396,-1.09962522840248,17,"reactome","E2f1; Ccnd1; Ccnd2; Cdk4; Rb1; E2f2; Cdk2; Tfdp1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.0142189898008098,0.0625256655521045,0.380730400722792,0.527704719748476,1.64424286274974,23,"reactome","Polr2k; Polr2b; Polr2f; Polr2c; Supt5; Nelfe; Polr2e; Polr2l; Polr2j; Gtf2f1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.483471074380165,0.7309786809552,0.0826646449123753,0.342731300772989,0.971711527080427,17,"reactome","Syt1; Slc18a3; Tspoap1; Ppfia3; Ppfia4; Chat","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.465408805031447,0.722752396133066,0.0855356947987884,0.293373604297373,0.977357111074746,32,"reactome","Psenen; Dll1; Jag2; Uba52; Dll4; Psen1; Aph1b; Neurl1a; Ubb","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",0.00684710723427614,0.0338977864871787,0.407017918923954,-0.452221904162668,-1.6132138318003,49,"reactome","Klk1b24; Klk1; H2ac18; H3c2; H2bc18; H3c1; H3c3; H4c17; H2ac10; H3c15; Ncoa2; H3c10; Klk1b8; H2bc3; H4c6; H4c8; H3c4; Kdm1a; H2bc7; H2ac23; H3c8; H4c1; H4c12; H3c11; H3c7; H2bc14; H2ac4; H4c14; H4c3; H2bc8; Pkn1; H2az2; H2ac20; H3f3a; H4c11; H4c2","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.331941544885177,0.60572473645163,0.105125131597001,0.346507098876185,1.07966027760913,23,"reactome","Mapkapk3; Irak2; Nod1; Ripk2; Uba52; Ikbkg; Mapkapk2; Map2k3; Ube2v1; Tab3; Ubb; Tab1","skin","MHU-2_dorsal","GLDS-238","Stat_(Space Flight & uG & JAXA Chow )v(Ground Control & 1G & JAXA Chow )",1,"flight_positive"
