"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM",0.0311841493502253,0.218527375516327,0.352487857583619,0.4544762965573,1.5179544096362,25,"mitocarta","Hadha; Bckdhb; Etfa; Hsd17b10; Etfdh; Auh; Etfb; Hibch; Bckdha; Ppm1k; Hmgcl; Acadsb; Bckdk; Aldh6a1","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM",0.143552311435523,0.681818181818182,0.183023938384487,0.442813878201273,1.32530698920793,16,"mitocarta","Dhtkd1; Hadhb; Etfa; Etfdh; Acaa2; Etfb; Gcdh; Aadat","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE",0.967661691542289,0.9975,0.0572461135202884,0.190770786644279,0.606809668231415,20,"mitocarta","Idh2; Aco2; Ogdh; Idh3g; Mdh2; Sdha; Idh3b; Suclg1; Fh1; Dlst; Sdhd","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM",0.789303079416532,0.9975,0.0468819856878333,-0.251525790384473,-0.779866199526296,27,"mitocarta","Prdx4; Prdx2; Prdx6; Hagh; Aldh7a1","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM",0.433993399339934,0.843876054272094,0.0764767053228531,-0.340672193875823,-1.01417112991496,22,"mitocarta","Tst; Glyat; Cbr3; Mpst; Cyb5b; Maoa; Akr1b10; Cyb5r3; Mtarc1; Akr7a5; Gstz1; Aldh2","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM",0.532679738562091,0.97323600973236,0.0656813601934011,-0.314696654426687,-0.942239519924144,23,"mitocarta","Slc25a1; Fasn; Them5; Dbi; Lypla1","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS",0.794117647058823,0.9975,0.065981614400873,0.260628577174705,0.765875911254928,15,"mitocarta","Hadha; Crls1; Gpat2; Agpat5; Plscr3","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION",7.6850814591316e-08,2.68977851069606e-06,0.704975715167238,0.637076949135926,2.45469573868636,44,"mitocarta","Eci2; Acsm3; Slc25a20; Hadha; Acss1; Acad10; Acad11; Hadhb; Acadl; Etfa; Hsd17b10; Etfdh; Acaa2; Eci1; Acsl6; Acsl1; Acsm5; Acadvl; Acacb; Acad12; Etfb; Cpt1b; Acsf2; Decr1","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM",0.164744645799012,0.681818181818182,0.137250779610133,-0.424324997982091,-1.27348750014873,24,"mitocarta","Prelid1; Osbpl1a; Prelid3b; Prdx6; Prelid3a; Stard7; Tamm41; Triap1; Ptpmt1","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS",0.276923076923077,0.763388510223953,0.131457611642763,0.347285404350379,1.12897383821023,23,"mitocarta","Iba57; Nfu1; Nfs1; Iscu; Isca2; Lyrm4; Bola1; Fdx1; Fdx2","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
