"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I",1.89791275005413e-05,0.000351113858760013,0.575610261071129,-0.602652572794684,-2.09754330808469,38,"kegg","Ndufa7; Ndufa6; Ndufa12; Ndufb1; Ndufa11; Ndufb4; Ndufb11; Ndufa4; Ndufs3; Ndufv1; Ndufs7; Ndufa5; Ndufa3; Ndufa9; Ndufs5; Ndufb7; Ndufb6; Ndufc1; Ndufa13; Ndufa2; Ndufb2; Ndufb5; Ndufa1; Ndufb9; Ndufb10; Ndufv3; Ndufb8; Ndufs4; Ndufs2; Ndufa8","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.0359457784119058,0.194633239205929,0.321775918075361,-0.550175444765154,-1.53019937528249,15,"kegg","Cox7c; Cox8a; Cox7b; Cox6a2; Cox4i1; Cox6b1; Cox7a2l; Cox5a; Cox4i2; Cox6c; Cox7a2; Cox5b","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.779270633397313,0.930097207603244,0.0552495663125249,0.28249033544844,0.762028877081135,15,"kegg","Sos1; Nras; Grb2","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_FANCONI_ANEMIA_PATHWAY",0.117647058823529,0.428158148505304,0.178219874951973,0.468570689385157,1.36025481462867,19,"kegg","Ube2t; Fanca; Fanci; Faap24; Fancd2; Cenps; Fancc; Topbp1; Faap20; Fancf; Fancb","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_PI3K_SIGNALING_PATHWAY",0.229473684210526,0.567642956764296,0.130777137971974,-0.356521787973761,-1.16665963676024,28,"kegg","Akt1; Fgf1; Fgf9; Fgf18; Fgfr3; Rps6kb2; Pik3ca; Akt3; Fgf6; Fgf20; Rps6kb1","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY",0.746212121212121,0.920328282828283,0.0566484183613995,0.251879301224192,0.815015563446314,32,"kegg","Sos1; Fgf10; Fgfr4","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_ERK_SIGNALING_PATHWAY",0.836852207293666,0.933573819191929,0.0519512476197082,0.268329500617188,0.723829463823829,15,"kegg","Sos1; Flt3; Flt3l","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_FLT3LG_FLT3_RAS_PI3K_SIGNALING_PATHWAY",0.836852207293666,0.933573819191929,0.0519512476197082,0.268293769620679,0.723733078044457,15,"kegg","Sos1; Flt3; Pik3cd; Flt3l","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GENE_SILENCING_BY_METHYLATION_OF_H3K27_AND_UBIQUITINATION_OF_H2AK119",0.46,0.762089552238806,0.0894366833718621,-0.290682510968564,-0.991173064955298,36,"kegg","Bmi1; Cbx4; Epop; Ring1; Lcor; Cbx7","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY",0.486013986013986,0.781848586196412,0.0736212741014394,0.250190564423602,0.975693635555567,79,"kegg","Pdgfd; Pdgfra; Erbb4; Hgf; Fgf10; Fgfr4; Angpt4; Vegfc; Csf1; Pdgfc; Pdgfrb; Fgf2; Csf1r; Flt3; Angpt1; Pik3cd; Flt3l","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY",0.319148936170213,0.656028368794326,0.09754492162472,0.272844165726403,1.07376888658822,87,"kegg","Pdgfd; Sos1; Pdgfra; Erbb4; Hgf; Fgf10; Fgfr4; Angpt4; Vegfc; Csf1; Artn; Pdgfc; Pdgfrb; Fgf2; Csf1r; Flt3; Angpt1","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY",0.401754385964912,0.706597222222222,0.0838361057159929,0.260227498214583,1.02547523762717,85,"kegg","Pdgfd; Sos1; Pdgfra; Erbb4; Hgf; Fgf10; Fgfr4; Angpt4; Vegfc; Csf1; Pdgfc; Pdgfrb; Fgf2; Csf1r; Flt3; Angpt1; Pik3cd","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GHRHR_PKA_GH_SIGNALING_PATHWAY",0.218568665377176,0.567642956764296,0.128142916898415,0.398465595637169,1.20783630477181,23,"kegg","Creb3l3; Creb3l1; Adcy7; Prkacb","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GLOBAL_GENOME_NER",0.12396694214876,0.443838604143948,0.181383128498408,-0.45122334451834,-1.32742638138536,18,"kegg","Rad23a; Xpc; Cul4a; Gtf2h5; Gtf2h2; Ddb2; Mnat1; Ercc3","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GLYCOLYSIS",0.0214376897296411,0.139975503528833,0.352487857583619,-0.528014322894163,-1.60980376987555,21,"kegg","Pgk1; Aldoa; Gpi1; Gapdh; Pkm; Ldha; Pfkm; Eno3","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GNRH_GNRHR_PLCB_PKC_SIGNALING_PATHWAY",0.498069498069498,0.78419452887538,0.0774767547848578,0.340414402017976,0.966731266363559,18,"kegg","Plcb2; Elk1; Prkcb; Plcb1; Prkca; Gnrhr; Gnrh1","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GPCR_PI3K_SIGNALING_PATHWAY",0.0725190839694656,0.315671306690615,0.231126709673834,0.443291627843858,1.42471674887185,31,"kegg","Gng10; Gng7; Gng13; Lpar4; Pik3cg; Gng8; Gnb5; Gnb1; Gnb4; Lpar1; F2r","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GPCR_PLCB_ITPR_SIGNALING_PATHWAY",0.327868852459016,0.660714285714286,0.09754492162472,0.312745775599846,1.08676053345996,44,"kegg","Adra1b; Tbxa2r; Ptgfr; Cysltr2; Plcb2; Agtr1a; Tacr3; Ednra; Plcb1; F2r; Ednrb; Grpr; Tacr1; Lhcgr; Ptger1; Hrh1; Ptger3; Cxcr4; Htr2b; Ptafr","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_GPI_ANCHOR_BIOSYNTHESIS",0.994174757281553,0.998673285595045,0.0445961615888961,0.171719459740099,0.522895954828942,24,"kegg","Pigo; Pigt; Pigk; Pgap1; Pign; Pigg; Pigc; Pigx; Pigh","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_HGF_MET_RAS_ERK_SIGNALING_PATHWAY",0.318618042226488,0.656028368794326,0.102449405629826,0.419931812971546,1.13278271053545,15,"kegg","Sos1; Hgf","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION",0.0700757575757576,0.311136363636364,0.234392647294686,0.433307471414666,1.40206968672741,32,"kegg","Pold3; Brca2; Rad51b; Palb2; Bard1; Pold1; Rad51; Rad54b; Xrcc3; Brca1; Rad54l; Rpa3; Rfc3; Pole; Pcna; Pole2; Rfc2; Pole4; Xrcc2; Rad51c; Polk","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR",0.033186025750723,0.184182442916513,0.321775918075361,0.581859530594369,1.56958914723195,15,"kegg","Brca2; Brip1; Palb2; Bard1; Fanci; Brca1; Rpa3; Fancd2; Hrob","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY",0.393822393822394,0.699428571428571,0.0902635484340068,0.372402738346612,1.0575738532357,18,"kegg","Ripk3; Ifnar1; Stat1; Tyk2; Ifnar2; Stat4; Stat2; Ripk1; Irf9","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY",0.826741996233522,0.933573819191929,0.05163559644842,0.266627349593123,0.737169745934488,16,"kegg","Sos1; Nras; Grb2; Igf1; Map2k1; Braf; Igf1r; Mapk1; Hras; Kras; Map2k2; Sos2; Igf2; Mapk3; Araf; Raf1","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY",0.968421052631579,0.986190246257846,0.0494904866135495,-0.207754415113893,-0.608177796142376,19,"kegg","Mapk8; Mapk10; Jun; Map2k7; Tab3; Tab1","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY",0.365019011406844,0.676083716710944,0.0937465422491719,0.383973145588113,1.07993544857587,17,"kegg","Map2k6; Il1rap; Il1b; Irak4","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",0.959349593495935,0.985998193315266,0.0483117581055019,-0.193864172687681,-0.591050777421788,21,"kegg","Il4; Il21r; Il4ra; Stat6","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",0.579166666666667,0.830768116466881,0.0736212741014394,-0.285033235049094,-0.916816986003909,26,"kegg","Cntf; Il27; Il31ra; Il4ra; Il6st; Ctf1; Stat6; Clcf1; Il6ra; Il11","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY",0.210727969348659,0.567642956764296,0.130105630751129,0.394536208050658,1.22755053413816,26,"kegg","Fn1; Itgb3; Git2; Itgb7; Itgav; Itga4; Itgb6; Itga9; Ptk2; Arhgef7; Itgb8","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY",0.346899224806202,0.676083716710944,0.0978773277424561,0.34262659421906,1.09386487894836,30,"kegg","Fn1; Itgb3; Itgb7; Itgav; Itga4; Itgb6; Itga9; Ptk2; Dock1; Itgb8; Rac2; Itga1; Itga5","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY",0.108317214700193,0.407566468871914,0.188204146308491,0.448838357810405,1.36052715585314,23,"kegg","Fn1; Itgb3; Rhoa; Itgb7; Itgav; Arhgap35; Itga4; Itgb6","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY",0.0889748549323017,0.359134868999472,0.208955027549354,0.45473329001652,1.37839598370346,23,"kegg","Fn1; Itgb3; Rhoa; Itgb7; Itgav; Itga4; Itgb6; Itga9; Ptk2; Itgb8; Itga1; Itga5","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY",0.22011385199241,0.567642956764296,0.126253987849115,0.380298421062416,1.20473688405932,28,"kegg","Fn1; Itgb3; Elmo2; Itgb7; Itgav; Itga4; Itgb6; Itga9; Dock1; Itgb8; Rac2; Itga1; Itga5; Rhog","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY",0.284883720930233,0.638830162085976,0.110122263835536,0.359345141847798,1.14724028058578,30,"kegg","Fn1; Itgb3; Itgb7; Itgav; Ilk; Itga4; Itgb6","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_KEAP1_NRF2_SIGNALING_PATHWAY",0.00327962815771546,0.0330944295914924,0.431707695803346,-0.598355389773789,-1.80383230167227,20,"kegg","Gstp2; Gstm1; Gstp1; Gsto1; Gstm5; Mgst3; Gstt2; Nqo1; Keap1; Gsto2","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION",0.766603415559772,0.930097207603244,0.0554793308704233,0.270745074097185,0.785969542953998,19,"kegg","Tubb1; Aurka; Ckap5; Cltc; Tacc3; Tubb4a","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_KINETOCHORE_MICROTUBULE_ATTACHMENT",0.668549905838041,0.899503509673001,0.0615706755421678,0.30860973521213,0.853242401600588,16,"kegg","Cenpf; Bub1b; Cenpe; Tubb1; Tubb4a","skin","MHU-2_dorsal","GLDS-238"
"KEGG_MEDICUS_REFERENCE_KITLG_KIT_RAS_ERK_SIGNALING_PATHWAY",0.859884836852207,0.948204675531763,0.0507027937029348,0.256091697036275,0.690817503588451,15,"kegg","Sos1; Kit; Kitl; Nras; Grb2","skin","MHU-2_dorsal","GLDS-238"
