"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.985795454545455,1,0.0303467275556782,-0.161075605051381,-0.631974871054932,87,"reactome","Abcc6; Erlec1; Abcb9; Abca9; Abcc3; Rps27a; Apoa1; Abcb6; Abcc4; Abcb5; Os9; Psma2; Sel1l; Erlin2; Uba52; Abca12; Eif2s3x; Abcc1; Rnf5; Abcg8; Abcf1; Abcb8; Psmd14; Rnf185; Psmc1; Psmc5; Vcp; Derl1; Abcg4; Eif2s2; Psma1","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.188725490196078,0.460957834461218,0.158514105424824,0.414750241126595,1.23810628638455,17,"reactome","Abcg1; Abca5; Pex19; Abca7; Abcg5; Abca3; Abca2","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ABC_TRANSPORTER_DISORDERS",0.984263233190272,1,0.0307752597613667,-0.166133725665851,-0.620546609161295,64,"reactome","Abcc6; Erlec1; Abcb11; Rps27a; Apoa1; Abcb6; Os9; Psma2; Sel1l; Erlin2; Uba52","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.111831442463533,0.339667423631968,0.16823816568964,-0.455789152473859,-1.334759308982,20,"reactome","Fzr1; Anapc2; Cdc27; Ube2e1; Ube2c; Anapc7; Cdc16; Ube2s; Cdc26; Skp2","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS",0.212121212121212,0.497159022220073,0.120433371642259,-0.429247993832949,-1.20331143273173,17,"reactome","E2f1; Tfdp1; Ccne2; Ccne1; E2f3; Ccnd1; Cdk4; Cdk2","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.896440129449838,1,0.0409883873374721,-0.229316797902026,-0.684699259787768,23,"reactome","Polr2d; Polr2i; Ncbp1; Gtf2f1; Ctdp1; Gtf2f2; Polr2g; Polr2h","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.125,0.355238444992393,0.197822021315103,0.446829763770674,1.33386960298194,17,"reactome","Chat; Slc5a7; Unc13b; Slc18a3; Stx1a; Ppfia4; Snap25","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.618524332810047,0.865463705224705,0.0566484183613995,-0.286914282561708,-0.918943850093394,32,"reactome","Aph1b; Ncstn; Itch; Rps27a; Cntn1; Mib1; Dlk1; Adam10; Uba52; Aph1c; Dtx2; Psen1; Numb; Aph1a","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",0.0321368359006185,0.160538763956031,0.321775918075361,-0.414066230616714,-1.45188996315643,49,"reactome","Klk1; H2bc18; H2bc3; H3f3a; H4c1; H3c15; H2az2; H2bc7; Klk1b24; H3c1; H2bc8; H3c4; H2bc14; H3c2; H3c8; H2ac4; H3c3; H3c7; H4c6; H3c11; H3f3b; H2aj; Kdm4c; H2bc21; Kdm1a; Ncoa2","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.451456310679612,0.738381877022654,0.0734381410838857,-0.342129326667232,-1.02153744890867,23,"reactome","Tab2; Map2k6; Traf6; Tab3; Mapk14; Rps27a","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.483818770226537,0.759795053101134,0.0699458736501659,-0.332225336187012,-0.991965891077796,23,"reactome","Tubb4a; Tubal3; Tubb2a; Tubb3; Calm1; Tuba1c; Tubb6; Tuba1a; Tubb2b; Tuba1b; Prkab1; Prkag3; Tuba8","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.938775510204082,1,0.0306322550486472,-0.182316724102159,-0.738097958450436,102,"reactome","Polr2d; Hoxc4; Mafb; Polr2i; Cnot6; Paxip1; H2bc18; Pcgf2; H2bc3; Dpy30; H3f3a; Ncoa6; H4c1; Eed; H3c15; H2az2; H2bc7; Rarb; H3c1; H2bc8; H3c4; H2bc14; Hdac3; H3c2; H3c8; Suz12; H2ac4; H3c3; H3c7; H4c6; H3c11; Polr2g; Cnot9; Polr2h","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",0.118741058655222,0.348643959455757,0.152144922367565,-0.337538371792683,-1.26078128470473,64,"reactome","Anapc2; Ccna2; Cdc20; Cdc27; Nek2; Mad2l1; Ccnb1; Ube2e1; Rps27a; Cdk1; Ube2c; Anapc7; Cdc16; Psma2; Ube2s; Uba52; Ccna1; Cdc26; Bub1b","skin","MHU-2_femoral","GLDS-239","Stat_(Space Flight & uG & JAXA Chow with FOS)v(Ground Control & 1G on Earth & JAXA Chow with FOS)",1,"flight_positive"
